transaction_text,amount,amount_log,payment_method,transaction_type,category
EMI Home Loan Auto Debit EMI Home Loan,3806.77,8.24479899492749,Auto Debit,Debit,Bills
Jio Fiber Auto Debit Jio Fiber,4860.59,8.489120823883042,Auto Debit,Debit,Bills
Home Depot India UPI/Paytm/Home Depot India,5863.78,8.676720249727596,Upi,Debit,Miscellaneous
Indane Gas Net Banking Indane Gas,5715.89,8.651180230218273,Net Banking,Debit,Bills
BEST Net Banking BEST,12050.08,9.396909561458598,Net Banking,Debit,Bills
HP Gas Auto Debit HP Gas,10727.93,9.280699110242269,Auto Debit,Debit,Bills
BSNL Net Banking BSNL,13064.57,9.477735805016817,Net Banking,Debit,Bills
Credit Card Bill Payment Net Banking Credit Card Bill Payment,694.05,6.5439837854231016,Net Banking,Debit,Bills
BPCL FASTag Recharge,3726.21,8.223415243478168,Net Banking,Debit,Fuel
Ajio UPI/Ajio,14174.6,9.559277455742475,Upi,Debit,Shopping
Amazon India UPI/Paytm/Amazon India,13099.12,9.480376669452632,Upi,Debit,Shopping
Employer Salary Credit NEFT Salary Credit,188574.21,12.147252198336483,Imps,Credit,Salary
Myntra POS Purchase Myntra,2199.46,7.696421708399041,Credit Card,Debit,Shopping
Airtel NEFT Airtel,5916.49,8.68566765148388,Neft,Debit,Bills
House Rent Payment Net Banking House Rent Payment,47459.69,10.767657068442857,Net Banking,Debit,Rent
Employer Salary Credit NEFT Salary Credit,225266.29,12.325042931681244,Neft,Credit,Salary
Indian Oil FASTag Recharge,3717.17,8.220986890743363,Net Banking,Debit,Fuel
Bharat Gas Auto Debit Bharat Gas,9037.3,9.109226382604676,Auto Debit,Debit,Bills
Blinkit UPI/DR/856320718/Blinkit,1636.09,7.4006755544792915,Upi,Debit,Groceries
Airtel Auto Debit Airtel,15584.6,9.65410269001669,Auto Debit,Debit,Bills
HP Gas UPI/DR/512357040/HP Gas,9504.05,9.159578515297962,Upi,Debit,Bills
Amazon Prime POS Purchase Amazon Prime,1214.2,7.1026639512815635,Credit Card,Debit,Entertainment
Bharat Gas Net Banking Bharat Gas,6946.12,8.846082464186992,Net Banking,Debit,Bills
EMI Personal Loan UPI/DR/274429624/EMI Personal Loan,6916.79,8.841851633442271,Upi,Debit,Bills
Starbucks India UPI/Starbucks India,1831.52,7.5134473477530905,Upi,Debit,Food
HPCL UPI/HPCL,1170.42,7.065971967097091,Upi,Debit,Fuel
Local Services UPI/Local Services,973.2,6.881616621372443,Upi,Debit,Other
Local Services UPI/DR/181635326/Local Services,599.61,6.39794580542727,Upi,Debit,Other
Cafe Coffee Day UPI/DR/826413906/Cafe Coffee Day,789.1,6.672159519728687,Upi,Debit,Food
Barbeque Nation UPI/Paytm/Barbeque Nation,1450.22,7.280159860963811,Upi,Debit,Food
Chaayos POS Purchase Chaayos,2035.14,7.618811137585375,Debit Card,Debit,Food
Rapido UPI/Paytm/Rapido,1438.37,7.271960796838998,Upi,Debit,Miscellaneous
Zomato POS Purchase Zomato,1582.98,7.367695946032033,Debit Card,Debit,Food
Lakme Salon UPI/Paytm/Lakme Salon,582.92,6.369763987143377,Upi,Debit,Miscellaneous
Kirana Shop UPI/Kirana Shop,2059.61,7.630757334454642,Upi,Debit,Other
Reliance Fresh UPI/Paytm/Reliance Fresh,3989.58,8.291691862728193,Upi,Debit,Groceries
Cafe Coffee Day UPI/Cafe Coffee Day,1673.02,7.422983198409353,Upi,Debit,Food
Street Food Vendor UPI/Street Food Vendor,236.18,5.468819346536649,Upi,Debit,Other
Third Wave Coffee POS Purchase Third Wave Coffee,2200.39,7.696844258015151,Debit Card,Debit,Food
Myntra POS Purchase Myntra,14695.23,9.595346277289641,Credit Card,Debit,Shopping
Jio Fiber Auto Debit Jio Fiber,1626.81,7.394990832134914,Auto Debit,Debit,Bills
BSNL NEFT BSNL,12332.43,9.420068740765373,Neft,Debit,Bills
EMI Home Loan NEFT EMI Home Loan,24196.98,10.094024437586494,Neft,Debit,Bills
EatClub POS Purchase EatClub,878.19,6.779001029048385,Debit Card,Debit,Food
Meesho POS Purchase Meesho,10731.0,9.280985211545515,Net Banking,Debit,Shopping
Indian Oil POS Purchase Indian Oil,1086.41,6.991554000917466,Credit Card,Debit,Fuel
EatClub UPI/EatClub,1784.26,7.4873193418699096,Upi,Debit,Food
BSNL Auto Debit BSNL,2544.79,7.842196293390281,Auto Debit,Debit,Bills
DMart UPI/Paytm/DMart,1513.75,7.323005687825098,Upi,Debit,Groceries
Ace Hardware India UPI/Paytm/Ace Hardware India,2869.38,7.9621997041701915,Upi,Debit,Miscellaneous
Credit Card Bill Payment UPI/Credit Card Bill Payment,380.37,5.943770032495302,Upi,Debit,Bills
BEST Auto Debit BEST,9239.52,9.131353440108512,Auto Debit,Debit,Bills
Starbucks India UPI/Starbucks India,1303.46,7.173544441017355,Upi,Debit,Food
Uber UPI/Uber,1311.85,7.17995562558321,Upi,Debit,Miscellaneous
Nature's Basket UPI/Paytm/Nature's Basket,959.53,6.8674852154532795,Upi,Debit,Groceries
Ace Hardware India POS Purchase Ace Hardware India,6201.61,8.732725450193058,Debit Card,Debit,Miscellaneous
Local Services UPI/Local Services,401.67,5.998117367938082,Upi,Debit,Other
HP Gas NEFT HP Gas,7677.62,8.946195122495984,Neft,Debit,Bills
Adani Electricity Auto Debit Adani Electricity,3890.06,8.266436893066127,Auto Debit,Debit,Bills
Municipal Water Department NEFT Municipal Water Department,576.28,6.358327417434204,Neft,Debit,Bills
ICICI Lombard Insurance Premium ICICI Lombard,10905.22,9.297088547664721,Auto Debit,Debit,Insurance
Airtel Auto Debit Airtel,4627.88,8.440070217169652,Auto Debit,Debit,Bills
Credit Card Bill Payment Net Banking Credit Card Bill Payment,10943.49,9.300591412251846,Net Banking,Debit,Bills
Netflix POS Purchase Netflix,1722.3,7.451996336287531,Credit Card,Debit,Entertainment
Domino's India UPI/Paytm/Domino's India,1060.58,6.967513643352967,Upi,Debit,Food
Tata Power Auto Debit Tata Power,756.77,6.630379909518995,Auto Debit,Debit,Bills
Bharat Gas Net Banking Bharat Gas,5434.32,8.600673675466984,Net Banking,Debit,Bills
The Beer Cafe UPI/The Beer Cafe,1427.22,7.264184192657906,Upi,Debit,Food
Jio Fiber Auto Debit Jio Fiber,4237.23,8.351901008238125,Auto Debit,Debit,Bills
EMI Home Loan NEFT EMI Home Loan,19660.23,9.886403955325013,Neft,Debit,Bills
Airtel Net Banking Airtel,2938.9,7.986130846148809,Net Banking,Debit,Bills
Zepto UPI/Zepto,1042.39,6.950230306490228,Upi,Debit,Groceries
HP Gas Net Banking HP Gas,2381.98,7.776107084281315,Net Banking,Debit,Bills
BSNL Auto Debit BSNL,3789.23,8.24018198225098,Auto Debit,Debit,Bills
Jio Fiber Auto Debit Jio Fiber,6774.11,8.821010881778458,Auto Debit,Debit,Bills
Apollo Pharmacy POS Purchase Apollo Pharmacy,2596.12,7.862158417757341,Debit Card,Debit,Miscellaneous
HP Gas NEFT HP Gas,10669.99,9.27528412349683,Neft,Debit,Bills
BSNL Net Banking BSNL,8072.74,8.996372098764091,Net Banking,Debit,Bills
BEST Auto Debit BEST,513.51,6.243214991431188,Auto Debit,Debit,Bills
Indane Gas Auto Debit Indane Gas,3977.81,8.2887380585957,Auto Debit,Debit,Bills
Flower Shop UPI/Paytm/Flower Shop,344.57,5.845195227606525,Upi,Debit,Other
Nature's Basket POS Purchase Nature's Basket,4239.68,8.35247891272542,Credit Card,Debit,Groceries
Jio Fiber Net Banking Jio Fiber,13347.43,9.499154053916365,Net Banking,Debit,Bills
Nykaa POS Purchase Nykaa,3072.72,8.030643833417706,Net Banking,Debit,Shopping
Tata Power Net Banking Tata Power,4492.21,8.410322647350267,Net Banking,Debit,Bills
General Store UPI/DR/701741560/General Store,1775.05,7.482147076308976,Upi,Debit,Other
Airtel Net Banking Airtel,13076.9,9.47867906166287,Net Banking,Debit,Bills
Meesho POS Purchase Meesho,3028.31,8.01609014979837,Debit Card,Debit,Shopping
Spotify Auto Debit Spotify,494.09,6.204739564223586,Auto Debit,Debit,Subscription
Local Wine & Beer Shop POS Purchase Local Wine & Beer Shop,1969.25,7.585915717233759,Debit Card,Debit,Food
Faasos POS Purchase Faasos,2681.54,7.894519385856866,Credit Card,Debit,Food
House Rent Payment Net Banking House Rent Payment,24955.79,10.124901208443703,Net Banking,Debit,Rent
Stationery Shop UPI/Paytm/Stationery Shop,1200.52,7.091342700897325,Upi,Debit,Other
Social POS Purchase Social,2886.76,7.968236394066438,Debit Card,Debit,Food
Indian Oil UPI/Paytm/Indian Oil,2758.41,7.922772167743593,Upi,Debit,Fuel
Indane Gas NEFT Indane Gas,8729.14,9.074536685360274,Neft,Debit,Bills
Employer Salary Credit NEFT Salary Credit,141643.43,11.861075182212312,Imps,Credit,Salary
HDFC Mutual Fund UPI/DR/595367749/HDFC Mutual Fund,5409.32,8.596063519813987,Upi,Debit,Investment
Domino's India UPI/Domino's India,2274.89,7.730126463674052,Upi,Debit,Food
HP Gas Auto Debit HP Gas,7866.53,8.970499442086679,Auto Debit,Debit,Bills
Airtel Digital TV Auto Debit Airtel Digital TV,353.84,5.8716669836523865,Auto Debit,Debit,Subscription
Mutual Fund SIP UPI/Mutual Fund SIP,35059.0,10.464816158475225,Upi,Debit,Investment
Barbeque Nation UPI/Paytm/Barbeque Nation,2902.26,7.9735895225356765,Upi,Debit,Food
Employer Salary Credit NEFT Salary Credit,38976.83,10.570748301937803,Imps,Credit,Salary
House Rent Payment NEFT House Rent Payment,42290.22,10.65233477847795,Neft,Debit,Rent
Jio Fiber Auto Debit Jio Fiber,531.88,6.278296258104924,Auto Debit,Debit,Bills
Flipkart UPI/DR/945876699/Flipkart,8574.74,9.056692565686829,Upi,Debit,Shopping
EatClub POS Purchase EatClub,487.2,6.19072515795886,Debit Card,Debit,Food
Faasos UPI/Paytm/Faasos,171.55,5.150687049544013,Upi,Debit,Food
Starbucks India UPI/Paytm/Starbucks India,2601.03,7.864047188598606,Upi,Debit,Food
Indane Gas Net Banking Indane Gas,10834.39,9.290572907785064,Net Banking,Debit,Bills
Income Tax Payment Net Banking Income Tax Payment,6311.99,8.750364694333424,Net Banking,Debit,Bills
Myntra POS Purchase Myntra,5356.13,8.586183662900309,Credit Card,Debit,Shopping
Burger King UPI/DR/105539736/Burger King,199.83,5.302458779048587,Upi,Debit,Food
Meesho UPI/Meesho,4467.79,8.404872957451209,Upi,Debit,Shopping
EMI Personal Loan Auto Debit EMI Personal Loan,23140.74,10.049393192389159,Auto Debit,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2876.47,7.964666714824921,Auto Debit,Debit,Bills
KFC UPI/Paytm/KFC,2347.41,7.761493782399326,Upi,Debit,Food
Domino's India UPI/DR/958800276/Domino's India,313.48,5.750920481113605,Upi,Debit,Food
Airtel Auto Debit Airtel,1086.99,6.992087236197178,Auto Debit,Debit,Bills
Third Wave Coffee UPI/DR/848321488/Third Wave Coffee,2119.65,7.659477924446311,Upi,Debit,Food
Ajio POS Purchase Ajio,10705.93,9.278646474357876,Debit Card,Debit,Shopping
Meesho Cashback Meesho,2185.97,7.690272303161558,Net Banking,Credit,Shopping
ICICI Lombard Insurance Premium ICICI Lombard,8026.41,8.990617214440215,Auto Debit,Debit,Insurance
Indane Gas Auto Debit Indane Gas,15215.25,9.630119214723805,Auto Debit,Debit,Bills
Uber UPI/DR/355164255/Uber,925.93,6.83187805030904,Upi,Debit,Miscellaneous
Interest Credit Interest Credit Savings Account,1891.5,7.545653985311604,Neft,Credit,Salary
Flower Shop UPI/Flower Shop,2142.13,7.670022656256166,Upi,Debit,Other
BPCL UPI/BPCL,4193.81,8.34160332586129,Upi,Debit,Fuel
Municipal Water Department Net Banking Municipal Water Department,12354.61,9.42186548992751,Net Banking,Debit,Bills
IRCTC UPI/DR/956328583/IRCTC,1079.95,6.985595563100474,Upi,Debit,Miscellaneous
Ajio UPI/DR/695020389/Ajio,9189.88,9.125966967022196,Upi,Debit,Shopping
HPCL POS Purchase HPCL,2979.29,7.999775890200852,Debit Card,Debit,Fuel
BPCL POS Purchase BPCL,3092.94,8.037200638572644,Debit Card,Debit,Fuel
Meesho POS Purchase Meesho,12378.24,9.423776155016544,Credit Card,Debit,Shopping
Tata Play UPI/Tata Play,302.67,5.715941585480011,Upi,Debit,Subscription
Indian Oil UPI/Paytm/Indian Oil,3216.23,8.076276019865213,Upi,Debit,Fuel
Flower Shop UPI/Flower Shop,2011.45,7.607108164263586,Upi,Debit,Other
McDonald's India UPI/Paytm/McDonald's India,2705.36,7.9033598375760175,Upi,Debit,Food
Interest Credit Interest Credit Savings Account,1092.59,6.997221141256739,Neft,Credit,Salary
Disney+ Hotstar POS Purchase Disney+ Hotstar,484.46,6.185096895047804,Debit Card,Debit,Entertainment
Amazon India POS Purchase Amazon India,13136.18,9.483201657134032,Debit Card,Debit,Shopping
Local Wine & Beer Shop POS Purchase Local Wine & Beer Shop,1249.72,7.13147466447202,Credit Card,Debit,Food
Apollo Pharmacy UPI/Apollo Pharmacy,1350.77,7.209170123787947,Upi,Debit,Miscellaneous
Cafe Coffee Day UPI/DR/637565427/Cafe Coffee Day,2529.59,7.836207756115332,Upi,Debit,Food
The Beer Cafe UPI/The Beer Cafe,1223.96,7.11066346938448,Upi,Debit,Food
Social POS Purchase Social,576.49,6.358691126228709,Debit Card,Debit,Food
Income Tax Payment Net Banking Income Tax Payment,35971.61,10.490513094524342,Net Banking,Debit,Bills
Zepto UPI/DR/295130056/Zepto,1436.71,7.270806848958367,Upi,Debit,Groceries
Third Wave Coffee UPI/Third Wave Coffee,2085.97,7.643468532273356,Upi,Debit,Food
Tata 1mg POS Purchase Tata 1mg,12521.77,9.43530386618919,Credit Card,Debit,Miscellaneous
Bakery UPI/Paytm/Bakery,1380.08,7.2306210807684,Upi,Debit,Other
Nature's Basket UPI/DR/501537013/Nature's Basket,3874.71,8.262484150810101,Upi,Debit,Groceries
General Store UPI/DR/753278884/General Store,802.21,6.688616199059165,Upi,Debit,Other
Starbucks India POS Purchase Starbucks India,976.43,6.884926678042116,Credit Card,Debit,Food
Street Vendor UPI/Paytm/Street Vendor,913.98,6.818902207113136,Upi,Debit,Other
Zepto UPI/DR/146641502/Zepto,504.04,6.22463763405937,Upi,Debit,Groceries
Disney+ Hotstar Auto Debit Disney+ Hotstar,610.99,6.416715942509548,Auto Debit,Debit,Subscription
Ajio POS Purchase Ajio,6462.26,8.773889113449554,Debit Card,Debit,Shopping
Domino's India UPI/Domino's India,2431.62,7.7967241448063795,Upi,Debit,Food
Netflix UPI/Paytm/Netflix,1990.41,7.596598209534225,Upi,Debit,Entertainment
Chaayos UPI/Chaayos,1055.21,6.962442308131819,Upi,Debit,Food
Income Tax Payment Net Banking Income Tax Payment,33050.87,10.405833424617164,Net Banking,Debit,Bills
Flipkart UPI/DR/121271982/Flipkart,4377.33,8.384422652126537,Upi,Debit,Shopping
Faasos POS Purchase Faasos,1672.01,7.422379678255272,Debit Card,Debit,Food
HPCL POS Purchase HPCL,4169.38,8.335762437739346,Debit Card,Debit,Fuel
ATM ATM Cash Withdrawal,1182.18,7.075961007940678,Cash Withdrawal,Debit,Other
Amazon India POS Purchase Amazon India,2825.3,7.946723714722732,Credit Card,Debit,Shopping
BSNL Auto Debit BSNL,14631.57,9.591005145025452,Auto Debit,Debit,Bills
BPCL POS Purchase BPCL,3432.01,8.141192706357614,Debit Card,Debit,Fuel
Airtel Auto Debit Airtel,12786.58,9.456229666349795,Auto Debit,Debit,Bills
EatClub POS Purchase EatClub,408.84,6.015766839630947,Debit Card,Debit,Food
Ajio UPI/Ajio,3835.13,8.25221932489729,Upi,Debit,Shopping
Netflix UPI/Netflix,655.69,6.487212065427567,Credit Card,Debit,Subscription
Indian Oil POS Purchase Indian Oil,1313.67,7.181340962548159,Debit Card,Debit,Fuel
Kirana Shop UPI/Paytm/Kirana Shop,1127.12,7.02830780937846,Upi,Debit,Other
Bakery UPI/DR/273265999/Bakery,641.16,6.464837493823321,Upi,Debit,Other
Blinkit UPI/Paytm/Blinkit,4358.67,8.3801516454052,Upi,Debit,Groceries
Jio Fiber Auto Debit Jio Fiber,8267.24,9.020176947956564,Auto Debit,Debit,Bills
Income Tax Payment Auto Debit Income Tax Payment,7596.47,8.935570576115827,Auto Debit,Debit,Bills
Municipal Water Department Auto Debit Municipal Water Department,6597.06,8.794530945411926,Auto Debit,Debit,Bills
Zomato UPI/Zomato,342.87,5.840263678971818,Upi,Debit,Food
Municipal Water Department Net Banking Municipal Water Department,12905.02,9.465449148161406,Net Banking,Debit,Bills
Home Depot India UPI/DR/378965689/Home Depot India,1170.69,7.066202430029855,Upi,Debit,Miscellaneous
EMI Personal Loan Auto Debit EMI Personal Loan,8642.19,9.06452700661873,Auto Debit,Debit,Bills
Nature's Basket POS Purchase Nature's Basket,2850.43,7.95557590181202,Debit Card,Debit,Groceries
BEST Auto Debit BEST,12692.45,9.448841391371424,Auto Debit,Debit,Bills
Pet Shop UPI/Paytm/Pet Shop,100.46,4.6196646321385435,Upi,Debit,Other
Amazon India Refund Amazon India,1995.46,7.599130891241214,Net Banking,Credit,Shopping
Flipkart Cashback Flipkart,497.26,6.21112202913736,Upi,Credit,Shopping
HP Gas Net Banking HP Gas,10523.24,9.261436446917257,Net Banking,Debit,Bills
Jio Auto Debit Jio,1498.14,7.312646889338565,Auto Debit,Debit,Bills
Disney+ Hotstar UPI/Paytm/Disney+ Hotstar,293.29,5.684565675729068,Credit Card,Debit,Subscription
Indane Gas Auto Debit Indane Gas,5469.5,8.607125298916845,Auto Debit,Debit,Bills
Misc Vendor UPI/DR/131081879/Misc Vendor,1394.8,7.241223006583051,Upi,Debit,Other
DMart POS Purchase DMart,4368.21,8.382337493715282,Debit Card,Debit,Groceries
HP Gas Auto Debit HP Gas,14817.74,9.603647874992737,Auto Debit,Debit,Bills
HDFC Ergo Net Banking Insurance Premium HDFC Ergo,48355.87,10.786363579722615,Net Banking,Debit,Insurance
EMI Personal Loan Auto Debit EMI Personal Loan,13581.4,9.516530115983704,Auto Debit,Debit,Bills
Tata Power Auto Debit Tata Power,3095.39,8.037992195768439,Auto Debit,Debit,Bills
Bakery UPI/DR/488566940/Bakery,147.21,4.998630186968824,Upi,Debit,Other
Netflix Auto Debit Netflix,623.54,6.437015378755432,Auto Debit,Debit,Subscription
BPCL POS Purchase BPCL,1579.08,7.365230757650602,Debit Card,Debit,Fuel
Mutual Fund SIP UPI/Paytm/Mutual Fund SIP,20762.03,9.940929280386836,Upi,Debit,Investment
ICICI Prudential MF SIP Investment ICICI Prudential MF,46386.55,10.744786383244856,Auto Debit,Debit,Investment
Flipkart POS Purchase Flipkart,9653.96,9.175227051922908,Debit Card,Debit,Shopping
HDFC Mutual Fund UPI/HDFC Mutual Fund,33562.04,10.421180740507262,Upi,Debit,Investment
Jio Fiber Net Banking Jio Fiber,11900.19,9.384393674099954,Net Banking,Debit,Bills
Faasos UPI/Faasos,1055.6,6.962811484730215,Upi,Debit,Food
Local Wine & Beer Shop UPI/DR/622881542/Local Wine & Beer Shop,1169.21,7.064938498865392,Upi,Debit,Food
KFC UPI/KFC,2946.86,7.988834762357941,Upi,Debit,Food
Employer Salary Credit NEFT Salary Credit,222120.88,12.310981519213115,Neft,Credit,Salary
Nature's Basket POS Purchase Nature's Basket,3235.69,8.082306481654097,Debit Card,Debit,Groceries
ICICI Prudential MF UPI/ICICI Prudential MF,38529.53,10.55920619304078,Upi,Debit,Investment
Reliance Fresh UPI/DR/580035742/Reliance Fresh,4405.09,8.390742953844542,Upi,Debit,Groceries
Mutual Fund SIP UPI/Mutual Fund SIP,13353.71,9.499624410594702,Upi,Debit,Investment
EatClub POS Purchase EatClub,1250.0,7.1316985104669115,Debit Card,Debit,Food
Blinkit UPI/Paytm/Blinkit,977.17,6.885683479060033,Upi,Debit,Groceries
HP Gas Auto Debit HP Gas,7331.45,8.900064981871656,Auto Debit,Debit,Bills
Indian Oil FASTag Recharge,3867.32,8.26057558324431,Upi,Debit,Fuel
Local Store UPI/DR/324422284/Local Store,1616.88,7.388871929231442,Upi,Debit,Other
Pet Shop UPI/DR/986171278/Pet Shop,1090.52,6.995326499230281,Upi,Debit,Other
BigBasket UPI/Paytm/BigBasket,4793.42,8.475208020668731,Upi,Debit,Groceries
Nature's Basket UPI/DR/993027458/Nature's Basket,4966.93,8.510758533336913,Upi,Debit,Groceries
Zepto UPI/Zepto,3205.33,8.07288225987486,Upi,Debit,Groceries
Fruit Vendor UPI/Paytm/Fruit Vendor,346.29,5.850160165785241,Upi,Debit,Other
Starbucks India UPI/DR/347538338/Starbucks India,2679.74,7.8938481547939405,Upi,Debit,Food
Nykaa POS Purchase Nykaa,3720.1,8.221774602481613,Credit Card,Debit,Shopping
EMI Home Loan NEFT EMI Home Loan,18129.88,9.805371840905202,Neft,Debit,Bills
Adani Electricity UPI/Adani Electricity,15625.29,9.656710031196713,Upi,Debit,Bills
Starbucks India UPI/Paytm/Starbucks India,1306.21,7.175650374015278,Upi,Debit,Food
Indian Oil POS Purchase Indian Oil,4182.5,8.338903495735654,Debit Card,Debit,Fuel
The Beer Cafe UPI/The Beer Cafe,1405.31,7.2487245317092,Upi,Debit,Food
KFC UPI/KFC,1460.12,7.286958543901376,Upi,Debit,Food
Amazon India POS Purchase Amazon India,4575.22,8.428628608827053,Debit Card,Debit,Shopping
Local Services UPI/Paytm/Local Services,609.34,6.4140161789396455,Upi,Debit,Other
Unknown Merchant UPI/Unknown Merchant,1889.59,7.544644228651156,Upi,Debit,Other
Nature's Basket POS Purchase Nature's Basket,343.86,5.843138537571986,Debit Card,Debit,Groceries
Misc Vendor UPI/Paytm/Misc Vendor,1634.85,7.399917825917614,Upi,Debit,Other
BPCL UPI/Paytm/BPCL,1926.67,7.564067298694908,Upi,Debit,Fuel
Indian Oil POS Purchase Indian Oil,2641.52,7.879488286306101,Debit Card,Debit,Fuel
Municipal Water Department Auto Debit Municipal Water Department,11156.98,9.319910215967948,Auto Debit,Debit,Bills
Local Store UPI/Local Store,1244.61,7.127380648747035,Upi,Debit,Other
Jio Auto Debit Jio,12443.16,9.429006715536927,Auto Debit,Debit,Bills
Blinkit POS Purchase Blinkit,3280.29,8.095991916741822,Credit Card,Debit,Groceries
Indane Gas UPI/Indane Gas,843.19,6.738377587744006,Upi,Debit,Bills
