,transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country
5825,TXN005022,2018-09-27,05:32:58,DMart,POS Purchase DMart,461.63,INR,Credit Card,Debit,Groceries,Mumbai,Maharashtra,India
5826,TXN005798,2018-09-27,07:17:30,BSNL,Net Banking BSNL,7207.83,INR,Net Banking,Debit,Bills,Mumbai,Maharashtra,India
5827,TXN005646,2018-09-27,09:16:29,Indane Gas,Net Banking Indane Gas,1127.83,INR,Net Banking,Debit,Bills,Jaipur,Rajasthan,India
5828,TXN006200,2018-09-27,09:54:27,BSNL,Net Banking BSNL,1085.67,INR,Net Banking,Debit,Bills,Jaipur,Rajasthan,India
5829,TXN006413,2018-09-27,17:15:11,Municipal Water Department,Auto Debit Municipal Water Department,14852.89,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India
5830,TXN005730,2018-09-27,18:04:46,Chaayos,POS Purchase Chaayos,1405.55,INR,Debit Card,Debit,Food,Surat,Gujarat,India
5831,TXN006958,2018-09-27,19:59:30,Social,POS Purchase Social,2069.45,INR,Debit Card,Debit,Food,Delhi,Delhi,India
5832,TXN005335,2018-09-28,07:17:35,DMart,UPI/DMart,2986.58,INR,UPI,Debit,Groceries,Kolkata,West Bengal,India
5833,TXN005084,2018-09-28,16:31:40,Adani Electricity,NEFT Adani Electricity,9398.43,INR,NEFT,Debit,Bills,Lucknow,Uttar Pradesh,India
5834,TXN005548,2018-09-28,23:03:48,BEST,Net Banking BEST,14041.69,INR,Net Banking,Debit,Bills,Nagpur,Maharashtra,India
5835,TXN005638,2018-09-29,06:44:43,HP Gas,Net Banking HP Gas,8625.27,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India
5836,TXN006838,2018-09-29,11:56:21,ATM,ATM Cash Withdrawal,1795.75,INR,Cash Withdrawal,Debit,Other,Indore,Madhya Pradesh,India
5837,TXN005578,2018-09-29,12:11:23,DMart,UPI/Paytm/DMart,4826.06,INR,UPI,Debit,Groceries,Kochi,Kerala,India
5838,TXN005040,2018-09-29,20:29:18,Third Wave Coffee,POS Purchase Third Wave Coffee,449.01,INR,Credit Card,Debit,Food,Delhi,Delhi,India
5839,TXN006609,2018-09-29,20:36:25,BigBasket,UPI/Paytm/BigBasket,655.79,INR,UPI,Debit,Groceries,Surat,Gujarat,India
5840,TXN005865,2018-09-30,05:35:47,Bharat Gas,Net Banking Bharat Gas,5248.37,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India
5841,TXN006970,2018-09-30,07:42:17,Income Tax Payment,NEFT Income Tax Payment,7935.66,INR,NEFT,Debit,Bills,Nagpur,Maharashtra,India
5842,TXN006525,2018-09-30,10:38:27,HP Gas,UPI/DR/912727686/HP Gas,13865.88,INR,UPI,Debit,Bills,Delhi,Delhi,India
5843,TXN006041,2018-09-30,10:57:25,Ajio,POS Purchase Ajio,2906.35,INR,Credit Card,Debit,Shopping,Lucknow,Uttar Pradesh,India
5844,TXN006835,2018-09-30,13:23:13,BSNL,Net Banking BSNL,3065.24,INR,Net Banking,Debit,Bills,Delhi,Delhi,India
5845,TXN006928,2018-09-30,18:25:02,Municipal Water Department,Auto Debit Municipal Water Department,10502.53,INR,Auto Debit,Debit,Bills,Kolkata,West Bengal,India
5846,TXN005211,2018-10-01,08:44:48,Netflix,Auto Debit Netflix,394.99,INR,Auto Debit,Debit,Subscription,Mumbai,Maharashtra,India
5847,TXN005150,2018-10-01,09:46:19,Reliance Fresh,POS Purchase Reliance Fresh,3295.92,INR,Debit Card,Debit,Groceries,Mumbai,Maharashtra,India
5848,TXN005813,2018-10-01,14:17:56,Faasos,POS Purchase Faasos,1401.26,INR,Debit Card,Debit,Food,Chennai,Tamil Nadu,India
5849,TXN006187,2018-10-01,15:37:01,Jio,Auto Debit Jio,11975.61,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India
5850,TXN006202,2018-10-01,20:10:16,Bajaj Allianz,Net Banking Insurance Premium Bajaj Allianz,28770.02,INR,Net Banking,Debit,Insurance,Kochi,Kerala,India
5851,TXN006302,2018-10-01,22:55:32,Tata 1mg,POS Purchase Tata 1mg,2566.01,INR,Credit Card,Debit,Miscellaneous,Lucknow,Uttar Pradesh,India
5852,TXN005745,2018-10-02,05:10:23,House Rent Payment,Net Banking House Rent Payment,9960.05,INR,Net Banking,Debit,Rent,Indore,Madhya Pradesh,India
5853,TXN006822,2018-10-02,05:50:13,EMI Personal Loan,Net Banking EMI Personal Loan,6310.39,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India
5854,TXN006753,2018-10-02,12:19:53,Faasos,POS Purchase Faasos,1059.34,INR,Credit Card,Debit,Food,Bengaluru,Karnataka,India
5855,TXN005345,2018-10-03,01:58:49,ICICI Prudential MF,UPI/Paytm/ICICI Prudential MF,16456.52,INR,UPI,Debit,Investment,Chennai,Tamil Nadu,India
5856,TXN005509,2018-10-03,09:49:57,KFC,POS Purchase KFC,1666.5,INR,Debit Card,Debit,Food,Bengaluru,Karnataka,India
5857,TXN006929,2018-10-03,19:00:07,Flipkart,UPI/Paytm/Flipkart,2863.78,INR,UPI,Debit,Shopping,Nagpur,Maharashtra,India
5858,TXN006358,2018-10-03,21:06:15,Ace Hardware India,UPI/Paytm/Ace Hardware India,3912.45,INR,UPI,Debit,Miscellaneous,Noida,Uttar Pradesh,India
5859,TXN006705,2018-10-04,06:20:48,House Rent Payment,UPI House Rent Payment,30940.78,INR,UPI,Debit,Rent,Mumbai,Maharashtra,India
5860,TXN006026,2018-10-04,08:41:37,Unknown Merchant,UPI/Unknown Merchant,1452.43,INR,UPI,Debit,Other,Noida,Uttar Pradesh,India
5861,TXN006686,2018-10-04,17:59:58,ICICI Prudential MF,SIP Investment ICICI Prudential MF,32650.69,INR,Auto Debit,Debit,Investment,Jaipur,Rajasthan,India
5862,TXN006778,2018-10-04,18:50:49,House Rent Payment,Net Banking House Rent Payment,9149.25,INR,Net Banking,Debit,Rent,Hyderabad,Telangana,India
5863,TXN005410,2018-10-05,21:02:11,House Rent Payment,UPI House Rent Payment,22081.97,INR,UPI,Debit,Rent,Jaipur,Rajasthan,India
5864,TXN006143,2018-10-05,22:23:06,Tata Power,Net Banking Tata Power,9599.57,INR,Net Banking,Debit,Bills,Surat,Gujarat,India
5865,TXN005132,2018-10-06,15:28:05,Airtel Digital TV,Auto Debit Airtel Digital TV,668.28,INR,Auto Debit,Debit,Subscription,Kochi,Kerala,India
5866,TXN005341,2018-10-06,23:37:15,Reliance Fresh,UPI/Paytm/Reliance Fresh,1025.5,INR,UPI,Debit,Groceries,Nagpur,Maharashtra,India
5867,TXN005277,2018-10-07,14:47:28,Barbeque Nation,UPI/DR/569172971/Barbeque Nation,1811.42,INR,UPI,Debit,Food,Hyderabad,Telangana,India
5868,TXN005912,2018-10-08,03:08:11,DMart,UPI/DMart,4927.95,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India
5869,TXN005679,2018-10-08,10:18:28,Meesho,POS Purchase Meesho,5215.26,INR,Credit Card,Debit,Shopping,Hyderabad,Telangana,India
5870,TXN006775,2018-10-08,11:45:35,Mobile Repair,UPI/Mobile Repair,397.08,INR,UPI,Debit,Other,Nagpur,Maharashtra,India
5871,TXN006730,2018-10-08,15:55:26,McDonald's India,UPI/DR/864726126/McDonald's India,2053.06,INR,UPI,Debit,Food,Noida,Uttar Pradesh,India
5872,TXN006570,2018-10-08,18:11:24,Street Food Vendor,UPI/Street Food Vendor,154.19,INR,UPI,Debit,Other,Jaipur,Rajasthan,India
5873,TXN005085,2018-10-09,08:21:20,HPCL,UPI/HPCL,377.96,INR,UPI,Debit,Fuel,Chennai,Tamil Nadu,India
5874,TXN005609,2018-10-09,14:16:13,Local Store,UPI/DR/474423649/Local Store,2115.06,INR,UPI,Debit,Other,Ahmedabad,Gujarat,India
5875,TXN006435,2018-10-09,19:08:54,Nykaa,POS Purchase Nykaa,10084.71,INR,Credit Card,Debit,Shopping,Kolkata,West Bengal,India
5876,TXN005874,2018-10-10,16:35:36,DMart,POS Purchase DMart,3294.85,INR,Credit Card,Debit,Groceries,Kochi,Kerala,India
5877,TXN006433,2018-10-11,03:07:04,Home Depot India,POS Purchase Home Depot India,8314.1,INR,Credit Card,Debit,Miscellaneous,Surat,Gujarat,India
5878,TXN005191,2018-10-11,10:08:34,Swiggy,POS Purchase Swiggy,625.96,INR,Credit Card,Debit,Food,Kolkata,West Bengal,India
5879,TXN006873,2018-10-11,13:32:54,Local Wine & Beer Shop,UPI/Local Wine & Beer Shop,1435.52,INR,UPI,Debit,Food,Lucknow,Uttar Pradesh,India
5880,TXN005493,2018-10-11,19:46:38,HPCL,UPI/Paytm/HPCL,4291.22,INR,UPI,Debit,Fuel,Nagpur,Maharashtra,India
5881,TXN005613,2018-10-11,20:19:12,Unknown Merchant,UPI/Paytm/Unknown Merchant,1214.18,INR,UPI,Debit,Other,Surat,Gujarat,India
5882,TXN006214,2018-10-12,04:23:30,Adani Electricity,NEFT Adani Electricity,12510.26,INR,NEFT,Debit,Bills,Indore,Madhya Pradesh,India
5883,TXN005662,2018-10-12,07:35:41,Tata Play,Auto Debit Tata Play,554.65,INR,Auto Debit,Debit,Subscription,Delhi,Delhi,India
5884,TXN005475,2018-10-12,11:29:31,Reliance Fresh,POS Purchase Reliance Fresh,3419.25,INR,Debit Card,Debit,Groceries,Jaipur,Rajasthan,India
5885,TXN005487,2018-10-12,11:56:19,Meesho,POS Purchase Meesho,19326.75,INR,Credit Card,Debit,Shopping,Bengaluru,Karnataka,India
5886,TXN005137,2018-10-12,13:40:52,Nature's Basket,UPI/Paytm/Nature's Basket,2657.13,INR,UPI,Debit,Groceries,Pune,Maharashtra,India
5887,TXN006015,2018-10-12,19:17:17,Disney+ Hotstar,Auto Debit Disney+ Hotstar,765.59,INR,Auto Debit,Debit,Subscription,Surat,Gujarat,India
5888,TXN006152,2018-10-13,01:04:19,Amazon India,POS Purchase Amazon India,45837.77,INR,Net Banking,Debit,Shopping,Jaipur,Rajasthan,India
5889,TXN005107,2018-10-13,14:36:39,HPCL,POS Purchase HPCL,1415.07,INR,Credit Card,Debit,Fuel,Hyderabad,Telangana,India
5890,TXN006246,2018-10-15,08:39:53,Amazon India,UPI/DR/403788949/Amazon India,1784.77,INR,UPI,Debit,Shopping,Hyderabad,Telangana,India
5891,TXN005729,2018-10-15,10:57:34,McDonald's India,POS Purchase McDonald's India,2114.77,INR,Credit Card,Debit,Food,Nagpur,Maharashtra,India
5892,TXN005959,2018-10-15,20:34:53,Flower Shop,UPI/DR/502911719/Flower Shop,313.47,INR,UPI,Debit,Other,Surat,Gujarat,India
5893,TXN006592,2018-10-16,03:57:03,Reliance Fresh,UPI/Paytm/Reliance Fresh,842.35,INR,UPI,Debit,Groceries,Surat,Gujarat,India
5894,TXN005952,2018-10-16,09:19:32,Street Vendor,UPI/Street Vendor,1302.83,INR,UPI,Debit,Other,Mumbai,Maharashtra,India
5895,TXN006844,2018-10-17,09:00:27,HPCL,FASTag Recharge,4678.31,INR,Net Banking,Debit,Fuel,Bengaluru,Karnataka,India
5896,TXN006557,2018-10-17,11:44:54,Faasos,POS Purchase Faasos,1006.38,INR,Debit Card,Debit,Food,Noida,Uttar Pradesh,India
5897,TXN005518,2018-10-17,12:20:05,Local Wine & Beer Shop,POS Purchase Local Wine & Beer Shop,1495.16,INR,Debit Card,Debit,Food,Kochi,Kerala,India
5898,TXN006123,2018-10-17,14:43:42,Meesho,POS Purchase Meesho,15472.79,INR,Debit Card,Debit,Shopping,Indore,Madhya Pradesh,India
5899,TXN005641,2018-10-17,15:12:38,Domino's India,UPI/Domino's India,2457.81,INR,UPI,Debit,Food,Noida,Uttar Pradesh,India
5900,TXN005389,2018-10-17,17:41:22,Myntra,POS Purchase Myntra,762.6,INR,Credit Card,Debit,Shopping,Kolkata,West Bengal,India
5901,TXN006030,2018-10-18,01:38:42,HPCL,FASTag Recharge,4028.33,INR,UPI,Debit,Fuel,Kochi,Kerala,India
5902,TXN005751,2018-10-18,06:28:38,Flipkart,POS Purchase Flipkart,10884.18,INR,Net Banking,Debit,Shopping,Jaipur,Rajasthan,India
5903,TXN005761,2018-10-18,13:16:12,Spotify,UPI/Paytm/Spotify,308.88,INR,UPI,Debit,Subscription,Ahmedabad,Gujarat,India
5904,TXN006746,2018-10-18,21:06:05,Social,POS Purchase Social,1662.28,INR,Debit Card,Debit,Food,Indore,Madhya Pradesh,India
5905,TXN006792,2018-10-19,08:58:29,Swiggy,UPI/Paytm/Swiggy,2527.8,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India
5906,TXN006969,2018-10-19,15:28:14,Indian Oil,POS Purchase Indian Oil,1572.03,INR,Debit Card,Debit,Fuel,Chennai,Tamil Nadu,India
5907,TXN005872,2018-10-19,16:08:56,Credit Card Bill Payment,Net Banking Credit Card Bill Payment,13295.35,INR,Net Banking,Debit,Bills,Chennai,Tamil Nadu,India
5908,TXN005779,2018-10-19,18:22:22,Stationery Shop,UPI/Paytm/Stationery Shop,1737.24,INR,UPI,Debit,Other,Delhi,Delhi,India
5909,TXN006071,2018-10-19,19:51:56,Fruit Vendor,UPI/DR/458946122/Fruit Vendor,1975.35,INR,UPI,Debit,Other,Nagpur,Maharashtra,India
5910,TXN006470,2018-10-19,21:17:09,Flipkart,UPI/Flipkart,29443.81,INR,UPI,Debit,Shopping,Surat,Gujarat,India
5911,TXN006967,2018-10-20,10:09:02,Social,UPI/DR/913144918/Social,565.25,INR,UPI,Debit,Food,Delhi,Delhi,India
5912,TXN005170,2018-10-21,11:38:51,The Beer Cafe,POS Purchase The Beer Cafe,1885.95,INR,Debit Card,Debit,Food,Lucknow,Uttar Pradesh,India
5913,TXN005970,2018-10-21,14:42:07,Street Vendor,UPI/DR/929773829/Street Vendor,1156.3,INR,UPI,Debit,Other,Noida,Uttar Pradesh,India
5914,TXN005144,2018-10-22,15:07:01,KFC,UPI/Paytm/KFC,1814.05,INR,UPI,Debit,Food,Nagpur,Maharashtra,India
5915,TXN006135,2018-10-22,15:58:44,Tata Power,Auto Debit Tata Power,4469.79,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India
5916,TXN005338,2018-10-22,16:24:57,Burger King,UPI/Paytm/Burger King,1574.87,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India
5917,TXN005892,2018-10-22,22:51:07,EMI Personal Loan,Auto Debit EMI Personal Loan,16530.29,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India
5918,TXN006823,2018-10-22,23:00:06,ICICI Lombard,Net Banking Insurance Premium ICICI Lombard,23442.3,INR,Net Banking,Debit,Insurance,Pune,Maharashtra,India
5919,TXN006161,2018-10-23,02:20:31,Fruit Vendor,UPI/Fruit Vendor,1637.68,INR,UPI,Debit,Other,Hyderabad,Telangana,India
5920,TXN005999,2018-10-23,21:08:08,Local Hardware Store,POS Purchase Local Hardware Store,4763.61,INR,Credit Card,Debit,Miscellaneous,Bengaluru,Karnataka,India
5921,TXN006842,2018-10-24,05:19:31,Reliance Fresh,UPI/Paytm/Reliance Fresh,4541.34,INR,UPI,Debit,Groceries,Surat,Gujarat,India
5922,TXN005306,2018-10-24,07:51:51,Reliance Fresh,UPI/DR/618558050/Reliance Fresh,3813.11,INR,UPI,Debit,Groceries,Jaipur,Rajasthan,India
5923,TXN005348,2018-10-24,09:36:38,Myntra,UPI/Myntra,7337.85,INR,UPI,Debit,Shopping,Surat,Gujarat,India
5924,TXN006894,2018-10-24,12:24:45,EatClub,POS Purchase EatClub,599.42,INR,Credit Card,Debit,Food,Bengaluru,Karnataka,India
5925,TXN005220,2018-10-24,15:47:27,Netflix,UPI/Netflix,1974.09,INR,UPI,Debit,Entertainment,Kochi,Kerala,India
5926,TXN005721,2018-10-25,08:06:12,Zepto,POS Purchase Zepto,3770.71,INR,Debit Card,Debit,Groceries,Hyderabad,Telangana,India
5927,TXN006287,2018-10-25,12:31:32,Indane Gas,Auto Debit Indane Gas,10896.94,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India
5928,TXN006991,2018-10-25,13:03:35,Zepto,UPI/Zepto,2316.59,INR,UPI,Debit,Groceries,Mumbai,Maharashtra,India
5929,TXN006708,2018-10-25,15:05:56,Zomato,UPI/Paytm/Zomato,359.04,INR,UPI,Debit,Food,Hyderabad,Telangana,India
5930,TXN006544,2018-10-25,23:07:36,HPCL,FASTag Recharge,2309.73,INR,UPI,Debit,Fuel,Bengaluru,Karnataka,India
5931,TXN005670,2018-10-26,01:57:10,Indian Oil,UPI/Indian Oil,4572.45,INR,UPI,Debit,Fuel,Chennai,Tamil Nadu,India
5932,TXN006450,2018-10-26,09:29:03,EatClub,POS Purchase EatClub,1080.54,INR,Debit Card,Debit,Food,Hyderabad,Telangana,India
5933,TXN006560,2018-10-26,11:13:51,The Beer Cafe,POS Purchase The Beer Cafe,2497.27,INR,Credit Card,Debit,Food,Kochi,Kerala,India
5934,TXN005066,2018-10-27,20:32:25,Bharat Gas,UPI/DR/477040284/Bharat Gas,5450.08,INR,UPI,Debit,Bills,Hyderabad,Telangana,India
5935,TXN006352,2018-10-28,02:09:19,BEST,Auto Debit BEST,309.24,INR,Auto Debit,Debit,Bills,Kolkata,West Bengal,India
5936,TXN005373,2018-10-28,03:02:51,Adani Electricity,UPI/Paytm/Adani Electricity,5046.44,INR,UPI,Debit,Bills,Lucknow,Uttar Pradesh,India
5937,TXN006294,2018-10-28,14:26:53,KFC,POS Purchase KFC,418.82,INR,Debit Card,Debit,Food,Pune,Maharashtra,India
5938,TXN005175,2018-10-28,15:51:18,Jio,Auto Debit Jio,10201.67,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India
5939,TXN006106,2018-10-28,17:59:08,Zepto,UPI/Paytm/Zepto,2323.01,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India
5940,TXN006585,2018-10-28,18:42:41,Jio,Net Banking Jio,15150.3,INR,Net Banking,Debit,Bills,Chennai,Tamil Nadu,India
5941,TXN006421,2018-10-28,18:56:31,BSNL,NEFT BSNL,6680.84,INR,NEFT,Debit,Bills,Surat,Gujarat,India
5942,TXN005701,2018-10-28,19:33:30,Tata Play,Auto Debit Tata Play,467.77,INR,Auto Debit,Debit,Subscription,Mumbai,Maharashtra,India
5943,TXN006432,2018-10-29,16:34:41,McDonald's India,POS Purchase McDonald's India,2708.18,INR,Debit Card,Debit,Food,Indore,Madhya Pradesh,India
5944,TXN005561,2018-10-29,23:00:44,Netflix,Auto Debit Netflix,708.0,INR,Auto Debit,Debit,Subscription,Nagpur,Maharashtra,India
5945,TXN005425,2018-10-30,05:27:17,Airtel,Auto Debit Airtel,13621.38,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India
5946,TXN005393,2018-10-30,10:14:24,Jio Fiber,Auto Debit Jio Fiber,9170.76,INR,Auto Debit,Debit,Bills,Kolkata,West Bengal,India
5947,TXN005349,2018-10-30,14:41:34,Myntra,Cashback Myntra,3453.61,INR,UPI,Credit,Shopping,Kochi,Kerala,India
5948,TXN005542,2018-10-30,15:03:05,Bakery,UPI/Paytm/Bakery,1746.13,INR,UPI,Debit,Other,Bengaluru,Karnataka,India
5949,TXN006378,2018-10-31,05:35:12,HP Gas,Net Banking HP Gas,8996.11,INR,Net Banking,Debit,Bills,Chennai,Tamil Nadu,India
5950,TXN006787,2018-10-31,06:06:35,Jio,Auto Debit Jio,5493.68,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India
5951,TXN005844,2018-10-31,07:00:02,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,10977.1,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India
5952,TXN005012,2018-10-31,10:53:49,Airtel,Auto Debit Airtel,4741.24,INR,Auto Debit,Debit,Bills,Delhi,Delhi,India
5953,TXN005008,2018-10-31,11:36:12,HP Gas,NEFT HP Gas,3021.47,INR,NEFT,Debit,Bills,Bengaluru,Karnataka,India
5954,TXN005147,2018-10-31,13:53:30,EMI Personal Loan,Net Banking EMI Personal Loan,19939.86,INR,Net Banking,Debit,Bills,Delhi,Delhi,India
5955,TXN005209,2018-10-31,13:54:35,Jio,Auto Debit Jio,7894.52,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India
5956,TXN006094,2018-10-31,19:34:36,Ace Hardware India,UPI/DR/849530830/Ace Hardware India,5656.87,INR,UPI,Debit,Miscellaneous,Jaipur,Rajasthan,India
5957,TXN006488,2018-10-31,20:02:15,Nature's Basket,UPI/DR/319457073/Nature's Basket,1143.01,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India
5958,TXN005574,2018-11-01,01:25:36,Nykaa,POS Purchase Nykaa,4267.15,INR,Credit Card,Debit,Shopping,Kochi,Kerala,India
5959,TXN005939,2018-11-01,18:53:38,Myntra,UPI/Paytm/Myntra,20793.23,INR,UPI,Debit,Shopping,Lucknow,Uttar Pradesh,India
5960,TXN005446,2018-11-02,10:35:27,Ajio,POS Purchase Ajio,14867.05,INR,Debit Card,Debit,Shopping,Noida,Uttar Pradesh,India
5961,TXN005023,2018-11-02,21:40:32,Interest Credit,Interest Credit Savings Account,813.4,INR,NEFT,Credit,Salary,Nagpur,Maharashtra,India
5962,TXN006225,2018-11-03,03:10:15,ICICI Prudential MF,SIP Investment ICICI Prudential MF,20675.42,INR,Auto Debit,Debit,Investment,Kochi,Kerala,India
5963,TXN005052,2018-11-03,03:56:08,Reliance Fresh,POS Purchase Reliance Fresh,4565.56,INR,Credit Card,Debit,Groceries,Kolkata,West Bengal,India
5964,TXN005426,2018-11-03,11:16:15,Disney+ Hotstar,UPI/Disney+ Hotstar,840.0,INR,UPI,Debit,Entertainment,Ahmedabad,Gujarat,India
5965,TXN005585,2018-11-03,13:05:43,Myntra,POS Purchase Myntra,4195.62,INR,Credit Card,Debit,Shopping,Nagpur,Maharashtra,India
5966,TXN005869,2018-11-05,13:54:23,Employer Salary Credit,NEFT Salary Credit,240125.84,INR,IMPS,Credit,Salary,Delhi,Delhi,India
5967,TXN005908,2018-11-05,13:58:49,House Rent Payment,Net Banking House Rent Payment,17662.41,INR,Net Banking,Debit,Rent,Mumbai,Maharashtra,India
5968,TXN006067,2018-11-05,17:15:12,Zepto,UPI/Zepto,1734.96,INR,UPI,Debit,Groceries,Hyderabad,Telangana,India
5969,TXN005957,2018-11-05,21:20:35,House Rent Payment,UPI House Rent Payment,33323.0,INR,UPI,Debit,Rent,Kochi,Kerala,India
5970,TXN005167,2018-11-06,03:15:24,Nature's Basket,UPI/DR/618840705/Nature's Basket,759.82,INR,UPI,Debit,Groceries,Delhi,Delhi,India
5971,TXN005610,2018-11-06,12:37:06,Vegetable Market,UPI/Paytm/Vegetable Market,1573.03,INR,UPI,Debit,Other,Kolkata,West Bengal,India
5972,TXN006741,2018-11-06,16:52:55,Zepto,POS Purchase Zepto,1740.38,INR,Credit Card,Debit,Groceries,Noida,Uttar Pradesh,India
5973,TXN006133,2018-11-06,17:47:29,Disney+ Hotstar,UPI/DR/630536354/Disney+ Hotstar,494.98,INR,Credit Card,Debit,Subscription,Mumbai,Maharashtra,India
5974,TXN006337,2018-11-07,04:09:50,Fruit Vendor,UPI/Fruit Vendor,1195.05,INR,UPI,Debit,Other,Kochi,Kerala,India
5975,TXN005302,2018-11-07,09:32:41,KFC,POS Purchase KFC,2433.02,INR,Debit Card,Debit,Food,Indore,Madhya Pradesh,India
5976,TXN006903,2018-11-07,11:01:59,The Beer Cafe,POS Purchase The Beer Cafe,2218.32,INR,Debit Card,Debit,Food,Indore,Madhya Pradesh,India
5977,TXN006330,2018-11-07,11:43:33,Amazon India,POS Purchase Amazon India,48761.33,INR,Debit Card,Debit,Shopping,Delhi,Delhi,India
5978,TXN006559,2018-11-08,18:08:28,Zepto,UPI/Zepto,1977.36,INR,UPI,Debit,Groceries,Nagpur,Maharashtra,India
5979,TXN006635,2018-11-08,21:00:43,Amazon India,POS Purchase Amazon India,9984.92,INR,Credit Card,Debit,Shopping,Kochi,Kerala,India
5980,TXN006598,2018-11-09,09:19:26,EatClub,POS Purchase EatClub,168.09,INR,Debit Card,Debit,Food,Pune,Maharashtra,India
5981,TXN005718,2018-11-09,11:13:26,Ajio,UPI/Paytm/Ajio,49971.86,INR,UPI,Debit,Shopping,Noida,Uttar Pradesh,India
5982,TXN005889,2018-11-09,11:39:52,Jio Fiber,Auto Debit Jio Fiber,15274.97,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India
5983,TXN006416,2018-11-09,13:42:10,Chaayos,UPI/DR/969180872/Chaayos,2109.46,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India
5984,TXN006610,2018-11-09,18:32:52,Chaayos,POS Purchase Chaayos,2425.37,INR,Credit Card,Debit,Food,Lucknow,Uttar Pradesh,India
5985,TXN005124,2018-11-09,19:47:06,Bajaj Allianz,Insurance Premium Bajaj Allianz,48253.76,INR,Auto Debit,Debit,Insurance,Nagpur,Maharashtra,India
5986,TXN005484,2018-11-09,20:14:27,Third Wave Coffee,POS Purchase Third Wave Coffee,824.16,INR,Debit Card,Debit,Food,Lucknow,Uttar Pradesh,India
5987,TXN005281,2018-11-10,14:10:44,Faasos,UPI/Paytm/Faasos,1903.88,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India
5988,TXN006591,2018-11-10,16:22:44,Netflix,UPI/DR/202585894/Netflix,591.62,INR,UPI,Debit,Subscription,Delhi,Delhi,India
5989,TXN006483,2018-11-10,20:48:56,Flipkart,POS Purchase Flipkart,11551.62,INR,Credit Card,Debit,Shopping,Surat,Gujarat,India
5990,TXN005026,2018-11-11,07:56:36,Income Tax Payment,Auto Debit Income Tax Payment,31455.05,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India
5991,TXN006812,2018-11-11,17:41:06,Cafe Coffee Day,POS Purchase Cafe Coffee Day,2884.7,INR,Credit Card,Debit,Food,Pune,Maharashtra,India
5992,TXN006994,2018-11-12,07:36:56,Tata Power,Auto Debit Tata Power,9935.27,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India
5993,TXN005059,2018-11-12,13:57:59,Interest Credit,Interest Credit Savings Account,1641.06,INR,NEFT,Credit,Salary,Lucknow,Uttar Pradesh,India
5994,TXN005577,2018-11-12,15:31:57,Adani Electricity,NEFT Adani Electricity,12050.66,INR,NEFT,Debit,Bills,Hyderabad,Telangana,India
5995,TXN006345,2018-11-13,20:35:05,DMart,UPI/DMart,990.72,INR,UPI,Debit,Groceries,Kochi,Kerala,India
5996,TXN005819,2018-11-13,23:18:28,Airtel Digital TV,Auto Debit Airtel Digital TV,757.51,INR,Auto Debit,Debit,Subscription,Jaipur,Rajasthan,India
5997,TXN006263,2018-11-14,19:08:22,Amazon India,POS Purchase Amazon India,5688.3,INR,Net Banking,Debit,Shopping,Surat,Gujarat,India
5998,TXN006402,2018-11-15,17:49:09,Netflix,POS Purchase Netflix,1225.58,INR,Debit Card,Debit,Entertainment,Delhi,Delhi,India
5999,TXN005444,2018-11-16,16:30:22,Apollo Pharmacy,UPI/Apollo Pharmacy,1091.27,INR,UPI,Debit,Miscellaneous,Hyderabad,Telangana,India
6000,TXN006809,2018-11-16,18:09:54,Barbeque Nation,POS Purchase Barbeque Nation,2553.47,INR,Debit Card,Debit,Food,Nagpur,Maharashtra,India
6001,TXN006028,2018-11-17,08:53:04,Cafe Coffee Day,UPI/Paytm/Cafe Coffee Day,2745.97,INR,UPI,Debit,Food,Jaipur,Rajasthan,India
6002,TXN005203,2018-11-17,12:23:09,Domino's India,UPI/Paytm/Domino's India,2846.48,INR,UPI,Debit,Food,Delhi,Delhi,India
